item_name
Delmol Extra Tablets
Delmol Forte 60 Suspension
Delmon 120 Syrups
Delmox 125 mg 60 Suspension
Delmox 250 mg 60 Suspension
Delmox 250 mg Capsules
Delmox 500 mg Capsules
Delproz 20 mg Capsules
Delser 20 mg Capsules
Deltacin 200 mg 60 Syrups
Deltacin 250 mg Tablets
Deltacin 500 mg Tablets
Deltafen 100 mg 90 Suspension
Deltafen 400 mg Tablets
Deltarhinol 15 ml Spray
Deltasol 5 mg Tablets
Deltazem 30 mg Tablets
Delvid 200 mg Tablets
Delzole 200 mg Tablets
Delzole 400 mg Tablets
Delzole 60 Suspension
Delzole Capsules
Delzole Plus 60 Suspension
Delzole Plus Tablets
Demoxin 100 mg Capsules
Denum 50 mg Tablets
Denum 75 mg Injections
Deocalm 1 mg Injections
Dep-Ez 20 mg Tablets
Dep-F 20 mg Capsules
Dep-Nil 20 mg Capsules
Dependal-M 60 Suspension
Dependal-M Tablets
Depex 20 mg Capsules
Dephlog 275 mg Tablets
Dephlog 550 mg Tablets
Deplat 75 mg Tablets
Deplo 10 mg Tablets
Deplow 20 mg Capsules
Deplug 75 mg Tablets
Depo-Medrol (Pharmacia) 40 mg Injections
Depo-Provera (Pharmacia) 150 mg 1 ml Injections
Deponit 10 mg Sachet
Deponit 5 mg Sachet
Deporex 20 mg Capsules
Depramine 10 mg Tablets
Depramine 25 mg Tablets
Depranil 20 mg Capsules
Deprel 100 mg Tablets
Deprel 50 mg Tablets
Depricap 20 mg Capsules
Depricap 25 mg 60 ml Liquids
Deprogesic Tablets
Deprox 20 mg Capsules
Dermistat 10 gm Creams
Dermistat Hc 10 gm Creams
Dermodic 15 gm Creams
Dermodic-B 15 gm Creams
Dermoflam 1 % 250 gm Creams
Dermoflam 1 % 50 gm Creams
Dermolite 4 % 10 gm Creams
Dermopaque 2 % 10 gm Creams
Dermoquin 2 % 10 gm Creams
Dermoquin 4 % 10 gm Creams
Dermosporin 20 gm Creams
Dermosporin 20 ml Solutions
Dermotone 25 gm Ointments
Dermotrim 500 mg Vaginal Tablets
Dermovate 0.05 % 5 gm Creams
Dermovate 0.05 % 5 gm Ointments
Dermovate Nn 5 gm Ointments
Derocon 150 mg Capsules
Derocon 35 Suspension
Derocon 50 mg Capsules
Derot 10 mg Tablets
Derot 20 mg Tablets
Derot 40 mg Tablets
Descol 10 mg Tablets
Descol 20 mg Tablets
Descol 40 mg Tablets
Desferal 500 mg Injections
Desora 5 mg Tablets
Despas 135 mg Capsules
Destina 5 mg Tablets
Detox 500 mg Tablets
Detoxicol 33.5 gm 120 Syrups
Detrusitol (Pharmacia) 2 mg Tablets
Dettol 100 ml Solutions
Dettol 1000 ml Solutions
Dettol 250 ml Solutions
Dettol 4.5 litres Solutions
Dettol 50 ml Solutions
Dettol 500 ml Solutions
Dettol Antiseptic 30 gm Creams
Devom 50 mg Injections
Devom 50 mg Tablets
Dewpan 40 mg Tablets
Dewrel 40 mg Tablets
Dexachlor 5 ml Solutions
Dexacort 0.5 mg Tablets
Dexadron 0.5 mg Tablets
Dexadron-T 5 ml Drops
Dexamedron 4 mg 5 ml Injections
Dexamek 0.5 mg Tablets
Dexamek 4 mg Injections
Dexamethasone 0.5 mg Tablets
Dexamex 100 mg Injections
Dexamex 20 mg Injections
Dexamex Eye Drop 0.1 % 5 ml Drops
Dexaroid 4 mg Injections
Dexatob Ear Drop 5 ml Ear Drops
Dexodine 120 Syrups
Dexodine 60 Syrups
Dexoflox 5 ml Drops
Dexone 0.5 mg Tablets
Dexoptic 3.5 gm Ointments
Dexoptic 5 ml Drops
Dexoptic C 5 Suspension
Dextagesic Tablets
Dextromethorphan 120 Syrups
Dextromethorphan 60 Syrups
Dextrose + Nacl 0.9% 1000 ml Infusion
Dextrose + Nacl 0.9% 500 ml Infusion
Dextrose 10% 1000 ml Infusion
Dextrose 10% 500 ml Infusion
Dextrose 10%+Nacl 0.9% 1000 ml Infusion
Dextrose 3.3%+Nacl 3.3% 1000 ml Infusion
Dextrose 5% 1000 ml Infusion
Dextrose 5% 500 ml Infusion
Dextrose 5%+Nacl 0.45% 1000 ml Infusion
Dextrose 5%+Nacl 0.9% 1000 ml Infusion
Dextrose 5%+Nacl 0.9% 500 ml Infusion
Dextrose 5/10 % 1000 ml Infusion
Dextrose 5/10 % 500 ml Infusion
Dextrose Infusion
Dextrose Nacl 1000 ml Infusion
Dextrose Nacl 500 ml Infusion
Deyeast 150 mg Capsules
Deyeast 50 mg Capsules
Di-Card 10 mg Tablets
Di-Iodohydroxyquinoline 300 mg Tablets
Di-Iodohydroxyquinoline 650 mg Tablets
Diab-Tus 250 mg Tablets
Diabescot Xr 500 mg Tablets
Diabeta 5 mg Tablets
Diabetron 80 mg Tablets
Diabin 500 mg Tablets
Diabin 850 mg Tablets
Diabinese 250 mg Tablets
Diabold 1 mg Tablets
Diabold 2 mg Tablets
Diabold 3 mg Tablets
Diabold 4 mg Tablets
Diacord 30 mg Tablets
Diacord 60 mg Tablets
Diacord-Sr 90 mg Tablets
Diacron 3 ml Injections
Diacron 50 mg Tablets
Diactal 15 mg Tablets
Diactal 30 mg Tablets
Diactal 45 mg Tablets
Diacto 15 mg Tablets
Diacto 30 mg Tablets
Diacto 45 mg Tablets
Diagesic Tablets
Diaglic 80 mg Tablets
Diaglide 1 mg Tablets
Diaglide 2 mg Tablets
Diaglim 1 mg Tablets
Diaglim 2 mg Tablets
Diaglim 3 mg Tablets
Diaglim 4 mg Tablets
Dialex 1 mg Tablets
Dialex 2 mg Tablets
Diamicron Mr Tablets
Diamicron Tablets
Diamide 5 mg Tablets
Diamox 250 mg Tablets
Dianagesic Tablets
Diane 35 Tablets
Dianorm 500 mg Tablets
Diarhol 450 Suspension
Diarhol 60 Suspension
Diarrazol 120 Suspension
Diarrazol 450 Suspension
Diarrazol Tablets
Diastop 2 mg Capsules
Diatrol 1 mg Tablets
Diatrol 2 mg Tablets
Diatrol 3 mg Tablets
Diatrol 4 mg Tablets
Diazepam 5 mg Tablets
Diazin 5 mg Tablets
Diazol 400 mg Tablets
Diazol 60 Suspension
Diazole 500 mg 100 ml Injections
Dibex 50 mg Tablets
Dic-50 20 mg Tablets
Dicahit 50 mg Tablets
Dicaine 120 Suspension
Dicaine Tablets
Dicef 1 gm Injections
Dicef 125/5 mg/ml 60 Suspension
Dicef 250 mg Capsules
Dicef 250 mg Injections
Dicef 250/5 mg/ml 60 Suspension
Dicef 500 mg Capsules
Dicef 500 mg Injections
Dicfin 75 mg Tablets
Diclac 50 mg Tablets
Diclazide 80 mg Tablets
Diclo-Denk 50 mg Tablets
Diclobid 50 mg Tablets
Diclobid 75 mg Injections
Diclobid Sr 100 mg Tablets
Diclodium 50 mg Tablets
Diclodyn 25 mg 3 ml Injections
Diclodyn 50 mg Tablets
Diclofaz 100 mg Tablets
Diclofaz 50 mg Tablets
Diclofenac 75 mg Injections
Diclofenac Sodium 75 mg Injections
Diclogen 50 mg Tablets
Diclogen 75 mg Injections
Diclogesic 100 mg Capsules
Diclogesic 50 mg Capsules
Diclok 50 mg Tablets
Diclokalium 50 mg Tablets
Diclomed 50 mg Tablets
Diclomin 0.10 % 5 ml Drops
Diclon 0.1 % 5 ml Drops
Diclopulse 100 mg Tablets
Diclopulse 50 mg Tablets
Dicloran 20 gm Gels
Dicloran 50 mg Tablets
Dicloran 75 mg Injections
Dicloran Disperlat 50 mg Tablets
Dicloran Sr 100 mg Tablets
Diclorep 50 mg Tablets
Diclosak 50 mg Tablets
Diclotab 50 mg Tablets
Diclotek 0.10 % 5 ml Drops
Diclovat 50 mg Tablets
Diclovat 75 mg Injections
Diclowan 50 mg Tablets
Diclowan 75 mg Injections
Diclozaf 100 mg Tablets
Diclozaf 25 mg Tablets
Diclozaf 3 ml Injections
Diclozaf 50 mg Tablets
Dicofen 3 ml Injections
Dicofen 50 mg Tablets
Dicofen Emulgel 20 gm Gels
Dicon (Jayson) 5 mg Tablets
Dicorum 50 mg Capsules
Dicowise 50 mg Tablets
Dicpot 50 mg Tablets
Dicsod 25 mg Tablets
Dicsod 50 mg Tablets
Dicsod 75 mg Injections
Dicsodim 50 mg Tablets
Dicsodim Sr 100 mg Tablets
Dicynone 250 mg Tablets
Dif-Per-Tet-All 10 ml Vaccine
Dif-Per-Tet-All 5 ml Vaccine
Difen 120 ml Elixir
Diferine Injections
Diflosid 25 mg Tablets
Diflosid 50 mg Tablets
Diflosid 75 mg Injections
Diflucan 150 mg Capsules
Diflucan 2 mg 50 ml Infusion
Diflucan 200 mg Capsules
Diflucan 35 Suspension
Diflucan 50 mg Capsules
Difsom 0.10 % 5 ml Drops
Difsom 50 mg Tablets
Difsom-P 50 mg Tablets
Digas 120 Syrups
Digas 30 ml Drops
Digas Tablets
Digent 15 gm Creams
Digeplex 120 Suspension
Digestine 40 mg Capsules
Digox 250 mcg Tablets
Digoxin Tab 0.25 mg Tablets
Dihydan 100 mg Tablets
Dihydranil 120 Syrups
Dijex Mp 120 Suspension
Dikacine 10 mg Injections
Dikacine 25 mg Injections
Dikacine 75 mg Injections
Diklonat P 50 mg Tablets
Diklonat Sr 100 mg Tablets
Dilantin (Parke-Davis) 100 mg Capsules
Dilantin (Parke-Davis) 30 mg 120 Suspension
Dilatrend 12.5 mg Tablets
Dilatrend 25 mg Tablets
Dilatrend 6.25 mg Tablets
Dilcare 30 mg Tablets
Dilcare 60 mg Tablets
Dilcare 90 mg Capsules
Dilcozyme 120 Syrups
Dilit 60 mg Tablets
Diloxamet 60 Suspension
Diloxamet Ds Tablets
Diloxazole Tablets
Diloxin 250 mg Tablets
Diloxin 500 mg Tablets
Diltiazaf 30 mg Tablets
Diltiazaf 60 mg Tablets
Diltiazaf 90 mg Tablets
Dilzem (Parke-Davis) 180 mg Tablets
Dilzem (Parke-Davis) 30 mg Tablets
Dilzem (Parke-Davis) 60 mg Tablets
Dilzem (Parke-Davis) Retard 90 mg Tablets
Dimeco 120 Suspension
Dimetin 12.5 mg 60 Syrups
Dimetin 50 mg Tablets
Diminol 120 Syrups
Diminol 60 Syrups
Dimitone 12.5 mg Tablets
Dimitone 25 mg Tablets
Dimitone 6.25 mg Tablets
Dinacor 125 mg 60 Suspension
Dinaphin 1 gm Injections
Dinaphin 250 mg Injections
Dinaphin 500 mg Injections
Dinclor 10 mg Tablets
Dine 2 mg Tablets
Dinemic 20 mg Tablets
Dinetac 150 mg Tablets
Dinir 125 mg 60 Suspension
Dinopen 50 mg Injections
Dinopen 75 mg Injections
Dinoprose-E2 3 mg Tablets
Diocid 80 mg Tablets
Dioderm 15 gm Creams
Diodex 20 mg Capsules
Diodex 20 mg Tablets
Diodex 25 gm Gels
Diovan 160 mg Tablets
Diovan 80 mg Tablets
Dipgen 15 gm Creams
Dipherol 120 Syrups
Dipherol 450 Syrups
Diphex 150 Syrups
Diphex 450 Syrups
Diphtheria Antitoxin (Berna) 10000 au 5 ml Vaccine
Dipotil Tablets
Diprivan 10 mg Injections
Diprosan 10 gm Creams
Diprozine 10 mg Tablets
Diprozine 120 ml Elixir
Diprozine 450 ml Elixir
Dipsal 15 gm Ointments
Dipsone 0.05 % 15 gm Ointments
Dipyrol 500 mg Tablets
Dipyron 2 ml Injections
Dirinate 50 mg Injections
Dirogest 10 mg Tablets
Dirosal 28.4 gm Salt
Disac 120 Syrups
Disac 240 Syrups
Disflatyl (Solco) Tablets
Diskin 500 mg Capsules
Disone 15 gm Ointments
Dispel 10 mg Suspension
Dispersen 100 mg Tablets
Dispidine 200/2 mg/ml Injections
Disprin Cf Sachet
Disprin Cold & Flu Tablets
Disprin Cv 100 mg Tablets
Disprin Direct 300 mg Tablets
Disprin Direct Tablets
Disprin Max 500 mg Tablets
Disprin Tablets
Disprol 60 Suspension
Disprol Tablets
Distalgesic Tablets
Distilled Water For Inj Injections
Diu-Tansin 50 mg Tablets
Diuza 25 mg Tablets
Dixic 250 mg 60 Suspension
Dixigram 500 mg Tablets
Dixigram 60 Suspension
Dizone 15 mg Tablets
Dizone 30 mg Tablets
Dizone 45 mg Tablets
Dobuject 250 mg 5 ml Infusion
Dobutamed 5 ml Injections
Dobutamine 250 mg Injections
Dobutrex 250 mg Injections
Docetaxel 20 mg Injections
Docinaf 1 % 10 gm Creams
Doflex 0.1 % 5 ml Eye Drops
Dofnac 0.1 % 5 ml Eye Drops
Dogrel 75 mg Tablets
Dol 100 mg Tablets
Dolcycline 100 mg Capsules
Dolex Tablets
Doliricin 120 Suspension
Dolium 10 mg Tablets
Dolium 120 Suspension
Dolium 60 Suspension
Dolnot 50 mg Tablets
Dolnot 75 mg Injections
Dolnot 75 mg Tablets
Dolo-K 50 mg Tablets
Dolocol 120 Suspension
Dolocol 60 Suspension
Dolocol Forte Tablets
Dolocol Tablets
Dolofen 400 mg Tablets
Dolofen 90 Suspension
Doloflam 100 mg Tablets
Doloflam 50 mg Tablets
Doloflam 75 mg Injections
Dologin 60 Suspension
Dologin Tablets
Dolonap 250 mg Tablets
Dolonap 500 mg Tablets
Dolor 60 Suspension
Dolor Tablets
Doloran 250 mg Tablets
Doloran 60 Suspension
Doloran Tablets
Dolosyn 550 mg Tablets
Doltran 50 mg Tablets
Domar 5 mg Capsules
Domel 10 mg Tablets
Domel 60 Suspension
Domi 15 mg Injections
Domi 5 mg Injections
Domipar 10 mg Tablets
Domipar 60 Suspension
Domotin 10 mg Tablets
Domotin 30 Suspension
Dompedone 10 mg Tablets
Dompedone 120 Suspension
Dompidone 10 mg Tablets
Dompidone 120 Suspension
Dompidone 60 Suspension
Domptilium 10 mg Tablets
Domptilium 120 Syrups
Dompyrax 10 mg Tablets
Dompyrax 120 Suspension
Dompyrax 60 Suspension
Donamol Tablets
Donataxel 20 mg Injections
Dongsulin 70/30 10 ml Injections
Dongsulin-N 10 ml Injections
Dongsulin-R 10 ml Injections
Dopamine 200 mg 5 ml Injections
Dopamine 800 mg 10 ml Injections
Dopamine I.V. 5 ml Injections
Dopamine Inj 200 mg Injections
Dopasel Tablets
Dopergin 0.2 mg Tablets
Dopilax 5 ml Injections
Dopnil 10 mg Tablets
Dopnil 60 Syrups
Dorax Tablets
Doren Tablets
Dorfene Injections
Doricum 10 ml Drops
Dormicum 5 ml Injections
Dormicum 7.5 mg Tablets
Dorsiflex 200 mg Capsules
Dosachlor 5 ml Drops
Dosacorex-D 60 Syrups
Dosapaz 10 ml Drops
Dosef 125 mg 60 Syrups
Dosef 250 mg 60 Syrups
Dosef 500 mg Capsules
Dosik 1.5 mg Tablets
Dosik 10 mg Tablets
Dosik 2 mg 60 ml Liquids
Dosik 5 mg Tablets
Dostin 15 mg Capsules
Dostin 175 mg 100 Suspension
Dostin 225 mg Sachet
Dostin 300 mg Capsules
Dot 10 mg Tablets
Dot 40 mg Injections
Dotrex 250 mg 20 ml Injections
Dotrex 250 mg Injections
Dotur 100 mg Capsules
Dovate 10 gm Ointments
Dovate 20 gm Ointments
Dowcef 125 mg 50 Suspension
Dowcef 125 mg Tablets
Dowcef 250 mg Tablets
Dowfen 25 gm Gels
Dowglit 15 mg Tablets
Dowglit 30 mg Tablets
Dowglit 45 mg Tablets
Doxcid 100 mg Tablets
Doxcil 100 mg Capsules
Doxin Liquids
Doxium 500 mg Capsules
Doxorubicin (Faulding) 10 mg Injections
Doxorubicin (Faulding) 50 mg Injections
Doxorubicin 10 mg Injections
Doxorubicin 50 mg Injections
Doxy-A 100 mg Capsules
Doxyclate 100 mg Capsules
Doxycycline 100 mg Capsules
Doxygen 100 mg Capsules
Doxyheim 100 mg Capsules
Doxylide 100 mg Capsules
Doxylin 100 mg Capsules
Doxymed 100 mg Tablets
Doxymycin 100 mg Capsules
Doxyn 100 mg Capsules
Doxyn Tablets
Doxyrex 100 mg Capsules
Dozamet 200 mg Tablets
Dozamet 400 mg Tablets
Drape 200 mg Tablets
Drape 400 mg Tablets
Drape 60 Suspension
Draphene Tablets
Drate 10 mg Tablets
Drate 70 mg Tablets
Dravocon 1 % 10 gm Creams
Driclor 20 % 60 ml Liquids
Dromax 1 gm Tablets
Dromax 100 mg/ml 10 ml Drops
Dromax 125/5 mg/ml 60 Suspension
Dromax 250/5 mg/ml 60 Suspension
Dromax 500 mg Capsules
Dronate 35 mg Tablets
Dronate 5 mg Tablets
Drota 40 mg Tablets
Drotagin 40 mg Injections
Droverine 40 mg Tablets
Droxaryl 20 gm Creams
Droxaryl 5 gm Creams
Droxatil 1 gm Tablets
Droxatil 125 mg 60 Suspension
Droxatil 250 mg 60 Suspension
Droxatil 500 mg Capsules
Droxil 125 mg 60 Suspension
Droxil 250 mg 60 Suspension
Droxil 500 mg Capsules
Droxil Tr Eye Drop
Ds-50 Tablet 50 mg Tablets
Dtm 0.5/3 mg/ml Injections
Dtz 30 mg Tablets
Dtz 60 mg Tablets
Ducid 20 mg Tablets
Ducid 40 mg Tablets
Duet 400 mg Capsules
Duinum (Biotest/Eastern Trade) 50 mg Tablets
Duofilm 15 ml Liquids
Duogab (Sanofi) 100 mg Capsules
Duogab (Sanofi) 300 mg Capsules
Duogab (Sanofi) 400 mg Capsules
Duonol 40 mg Tablets
Duotec 150 mg Tablets
Duotec 300 mg Tablets
Duphaston 10 mg Tablets
Duplicut Slit 3.2 mm Knife
Durabolin 25 mg Injections
Durafin 50 50 mg Tablets
Duragesic 35 mg Tablets
Durakinase 1.5 miu Injections
Duranim 30 mg Tablets
Duraxic 125/5 mg/ml 60 Suspension
Duraxic 250/5 mg/ml 60 Suspension
Duraxic 500 mg Capsules
Durazanil 3 mg Tablets
Durdgone 40 mg Tablets
Duricef 1 gm Tablets
Duricef 10 ml Drops
Duricef 125 mg 60 Suspension
Duricef 250 mg 60 Suspension
Duricef 500 mg Capsules
Duride Tablets
Durixil 125 mg 60 Suspension
Durixil 250 mg 60 Suspension
Durogesic 25 mcg Patch
Durogesic 50 mcg Patch
Durum 75 mg Injections
Duticin 200 mg Injections
Dutran Ds Tablets
Duxil Tablets
Dyazide (Gsk) Tablets
Dyazide (Sk&F) Tablets
Dyclo 50 mg Tablets
Dyclo Sr 100 mg Tablets
Dyclo-P 50 mg Tablets
Dymin 50 mg 60 ml Liquids
Dymin 50 mg Tablets
Dynacast Bandages
Dynacef 1 gm Injections
Dynacef 125 mg 60 Suspension
Dynacef 250 mg 60 Suspension
Dynacef 250 mg Capsules
Dynacef 250 mg Injections
Dynacef 500 mg Capsules
Dynacef 500 mg Injections
Dynamin Nv 3 ml Injections
Dynamin-V Tablets
Dynaquin 250 mg Tablets
Dynaquin 500 mg Injections
Dynaquin 500 mg Tablets
Dypon Tablets
Dyramid 200 mg Tablets
Dyrid-P 60 Suspension
Dysen Forte 1000 mg Tablets
Dyspamet (Sk&F) 100 mg 60 Suspension
E-Clar 250 mg Tablets
E-Clar Ds 500 mg Tablets
E-Rubicin 50 mg Injections
Earsalic 20 ml Ear Drops
Ease 10 mg Tablets
Easybowl 3.35 gm 120 Syrups
Easyfer 50 mg Tablets
Eatone 120 Suspension
Eatone 450 Suspension
Eatone 60 Suspension
Eatone Tablets
Eaxiron 0.25 gm Injections
Eaxiron 0.5 gm Injections
Eaxiron 1 gm Injections
Ebast 10 mg Tablets
Ebatin 10 mg Tablets
Ebixa 10 mg Tablets
Ec Pills Tablets
Ecafast 12500 iu Injections
Echovist-200 Injections
Ecin 250 mg Tablets
Econochlor 0.5 % 15 ml Drops
Ecorox 20 gm Capsules
Ecorox 40 mg Capsules
Ecoxib 100 mg Capsules
Ecoxib 200 mg Capsules
Ectobal 500 mcg Injections
Ectobal Tablets
Edom 1 mg/ml Suspension
Edom 10 mg Tablets
Eezit 10 mg Tablets
Efalexin 125 mg 60 Suspension
Efalexin 250 mg 60 Suspension
Efalexin 250 mg Capsules
Efalexin 500 mg Capsules
Efed 30 mg Tablets
Efemoline (Ciba Vision) 5 ml Drops
Efexor 37.5 mg Tablets
Efexor Xr 75 mg Capsules
Effidex 10 gm Creams
Effidex 10 gm Ointments
Effidex 15 gm Creams
Effidex 15 gm Ointments
Effidex 5 gm Creams
Effidex 5 gm Ointments
Effiflox 250 mg Tablets
Effiflox 500 mg Injections
Effiflox 500 mg Tablets
Effigenta 10 gm Creams
Effigenta 10 gm Ointments
Effigenta 15 gm Creams
Effigenta 15 gm Ointments
Effigenta 5 gm Creams
Effigenta 5 gm Ointments
Effimox 125 mg 60 Suspension
Effimox 250 mg 60 Suspension
Effimox 250 mg Capsules
Effimox 500 mg Capsules
Efome 20 mg Capsules
Efomycin 250 mg Suspension
Efomycin 500 mg Capsules
Efpiro 1 gm Injections
Efpiro 500 mg Injections
Efrel 40 mg Tablets
Efroquine 250 mg Tablets
Eftran Ds Tablets
Eftran Tablets
Eftriax 1 gm Injections
Eftriax 250 mg Injections
Eftriax 500 mg Injections
Efxone 1 gm Injections
Efxone 250 mg Injections
Efxone 500 mg Injections
Eger 20 mg Capsules
Eger 40 mg Capsules
Eglocard 10 mg Tablets
Eglocard 20 mg Tablets
Eglocard 40 mg Tablets
Eglocard-S 20/10 mg Tablets
Eksalb 10 gm Ointments
Elantan 20 mg Tablets
Elantan 40 mg Tablets
Elantan Long 10 mg Tablets
Elastocrepe Cotton Crepe Bandages Dressings
Elastolite Bandages
Elastoplast Dressings
Elazyl 200 mg Tablets
Elazyl 400 mg Tablets
Elazyl 60 Suspension
Eldine 1 gm Injections
Eldine 250 mg Injections
Eldine 500 mg Injections
Elemite 30 gm Creams
Elever 20 mg Capsules
Elimycin 15 gm Ointments
Elirax Tablets
Elitopine 1 ml Injections
Elkacillin 125 mg 60 Suspension
Elkacillin 250 mg Injections
Elkacillin 500 mg Injections
Elkotax 1 gm Injections
Elkotax 250 mg Injections
Elkotax 500 mg Injections
Elletra 100 mg Tablets
Elletra 50 mg Tablets
Elopram 10 mg Tablets
Elovir 200 mg Tablets
Elpomide 2 ml Injections
Elpyron 2 ml Injections
Elpyron 5 ml Injections
Elspar (Medicaids) 40 mg Tablets
Elugyn 50 Capsules
Elusen 20 mg Injections
Elxone 1 gm Injections
Elxone 250 mg Injections
Elxone 500 mg Injections
Elzin 1 gm Injections
Elzin 250 mg Injections
Elzin 500 mg Injections
Emadine 5 ml Drops
Emage 20 mg Capsules
Emage 40 mg Capsules
Emazine 12.5 mg 50 Syrups
Emazine 50 mg Injections
Emetal 5 mg 50 Syrups
Emidone 10 mg Tablets
Emidoxin 1 gm Injections
Emkit 0.75 mg Tablets
Emkit 1.5 mg Tablets
Emod 2 mg Capsules
Emorip 10 mg Tablets
Emotivan 1 mg Tablets
Emotivan 2 mg Tablets
Emperole 20 mg Capsules
Empicil 250 mg Capsules
Empicil 500 mg Capsules
Empirin Comp. (Glaxo Wellcome) Tablets
Empoir 250 mg Tablets
Empoir 500 mg Tablets
Emthexate 10 mg Tablets
Emthexate 2.5 mg Tablets
Emthexate 5 mg Injections
Emthexate 50 mg Injections
Emycin 15 ml Drops
Emycin 250 mg Tablets
Emycin 500 mg Tablets
Emycin 60 Suspension
Enace 10 mg Tablets
Enace 5 mg Tablets
Enceph 125 mg Suspension
Enceph 250 mg 60 Suspension
Enceph 250 mg Injections
Enceph 50 mg Injections
Enceph 500 mg Capsules
Encephabol 100 mg Tablets
Encephabol 120 ml Liquids
Encid 20 mg Capsules
Encid 40 mg Capsules
Endemail Strip
Endol 100 mg Tablets
Endol 50 mg Tablets
Endonil 100 mg 60 Suspension
Endonil 400 mg Tablets
Endoxan 1 gm Injections
Endoxan 50 mg Tablets
Endoxan 500 mg Injections
Enema Liquid 120 ml Enema
Enervin 120 Syrups
Enflor 250 mg Sachet
Engerix-B (Sk&F) 10 mcg Injections
Engerix-B (Sk&F) 20 mcg Injections
Engpar 30 ml Elixir
Engpar 450 ml Elixir
Engran Tablets
Engzol 2.5 mg Tablets
Engzol 5 mg Tablets
Enirobe 500 mg Tablets
Enirobe Ds 100 mg Tablets
Enlap 10 mg Tablets
Enlap 5 mg Tablets
Enmol 120 Syrups
Enmol 450 Syrups
Enmol 60 Syrups
Enmox 1000 mg Tablets
Enmox 125 mg 60 Syrups
Enmox 250 mg 60 Syrups
Enmox 500 mg Tablets
Enobact 400 mg Tablets
Enoxabid 400 mg Tablets
Enoxazan 400 mg Capsules
Enpril 10 mg Tablets
Enpril 5 mg Tablets
Enrich 120 Syrups
Enrist 100 mg Injections
Enrist 250 mg Injections
Enrist 500 mg Injections
Enspor 125 mg 60 Suspension
Enspor 250 mg Capsules
Enspor 50 mg 60 Suspension
Enspor 500 mg Capsules
Entamizole 60 Suspension
Entamizole Tablets
Entin 100 mg Capsules
Entin 300 mg Capsules
Entin 400 mg Capsules
Entox-P Tablets
Entrotil Tablets
Enzar Tablets
Enzo 0.25 mg Tablets
Enzo 0.5 mg Tablets
Enzo 1 mg Tablets
Enzylan Tablets
Eourmin 100 mg Tablets
Eourmin 50 mg Tablets
Epan 30 Syrups
Epan 400 mg Capsules
Epaxal .5 ml Vaccine
Eperide 2 mg Tablets
Ephaclor 125/5 mg/ml 60 Suspension
Ephaclor 250 mg Capsules
Ephaclor 250/5 mg/ml 60 Suspension
Ephaclor 500 mg Capsules
Ephadex-N 15 gm Creams
Ephadryl 50 mg/ml Injections
Ephagent Injections
Ephamide 20/2 mg/ml Injections
Ephanac 3 ml Injections
Ephanac 50 mg Tablets
Ephasef 0.25 gm Injections
Ephasef 0.5 gm Injections
Ephasef 1 gm Injections
Ephasef 125/5 mg/ml 60 Suspension
Ephasef 250 mg Capsules
Ephasef 250/5 mg/ml 60 Suspension
Ephasef 500 mg Capsules
Ephazole-C 90 Syrups
Ephedrine 30 mg Tablets
Epherin 30 mg Tablets
Ephynal Chewable 100 mg Dragees
Epicar 120 Suspension
Epicar 200 mg Tablets
Epidox 100 mg Capsules
Epik 25 mg Tablets
Epilantin 100 mg Tablets
Epilepsin 100 mg Suspension
Epilepsin 200 mg Tablets
Epilex 200 mg Tablets
Epilim (Sanofi) 200 mg 120 ml Liquids
Epilim (Sanofi) 200 mg Tablets
Epimate 25 mg Tablets
Epinat 120 Suspension
Epinat Tablets
Epinol Cf 60 Syrups
Epinol Cf Tablets
Epinol Dm 60 Syrups
Epinol Dm Tablets
Epinol-E 60 Syrups
Epirubicin (Ebewe) 10 mg Injections
Epirubicin (Ebewe) 50 mg Injections
Episol 200 mg Tablets
Epitoin 100 mg Tablets
Epitoin 30 mg 120 Suspension
Epival 250 mg Tablets
Epival Iv 500 mg Injections
Epizep 0.5 mg Tablets
Epizep 10 ml Drops
Epizep 2 mg Tablets
Eplacard 100 mg Tablets
Eplacard 50 mg Tablets
Eplacherrys Compound 120 ml Liquids
Eplacin Tablets
Eplarox 150 mg Tablets
Eplazyme Capsules
Epocain 10 mg Injections
Epocef 1 gm Injections
Epocef 250 mg Injections
Epocef 500 mg Injections
Epocillin 125 mg 60 Syrups
Epocillin 250 mg Capsules
Epoclor 125 mg 60 Suspension
Epoclor 125 mg Tablets
Epoclor 250 mg 60 Suspension
Epoclor 250 mg Tablets
Epoclox 250 mg Capsules
Epoclox 500 mg Capsules
Epodex-N 15 gm Creams
Epokine 10000 iu Injections
Epokine 2000 iu Injections
Epokine 4000 iu Injections
Epomet 25 mg Capsules
Eponex G 15 gm Creams
Eponex G 15 gm Ointments
Eponex S 15 gm Creams
Eponex S 15 gm Ointments
Eponix G 15 gm Creams
Eponix G 15 gm Ointments
Eponix-S 15 gm Creams
Eponix-S 30 gm Ointments
Epophenicol 250 mg Capsules
Epophenicol 450 Suspension
Epophenicol 60 Suspension
Eporon 2000 iu Injections
Eporon 4000 iu Injections
Epospan Tablets
Epostan 450 Suspension
Epostan 60 Suspension
Epostan Tablets
Epotazime 1 gm Injections
Epotazime 250 mg Injections
Epotazime 500 mg Injections
Epoxcil 25 mg 60 Suspension
Epoxcil 250 mg Capsules
Epoxcil 500 mg Capsules
